sp_id	sp_gq_id	age	sex
938810475	450000887	19	F
938810476	450000887	23	F
938810477	450000887	23	F
938810478	450000887	23	F
938810479	450000887	21	F
938810480	450000887	22	F
938810481	450000887	18	F
938810482	450000887	19	F
938810483	450000887	22	F
938810484	450000887	20	F
938810485	450000887	22	F
938810486	450000887	22	F
938810487	450000887	18	F
938810488	450000887	19	F
938810489	450000887	22	F
938810490	450000887	18	F
938810491	450000887	19	F
938810492	450000887	19	F
938810493	450000887	19	F
938810494	450000887	19	F
938810495	450000887	19	F
938810496	450000887	18	F
938810497	450000887	19	F
938810498	450000887	24	F
938810499	450000887	18	F
938810500	450000887	18	F
938810501	450000887	19	F
938810502	450000887	21	F
938810503	450000887	23	F
938810504	450000887	23	F
938810505	450000887	20	F
938810506	450000887	19	F
938810507	450000887	20	F
938810508	450000887	20	F
938810509	450000887	20	F
938810510	450000887	19	F
938810511	450000887	23	F
938810512	450000887	23	F
938810513	450000887	20	F
938810514	450000887	19	F
938810515	450000887	19	F
938810516	450000887	19	F
938810517	450000887	19	F
938810518	450000887	19	F
938810519	450000887	19	F
938810520	450000887	18	F
938810521	450000887	21	F
938810522	450000887	19	F
938810523	450000887	21	F
938810524	450000887	23	F
938810525	450000887	19	F
938810526	450000887	19	F
938810527	450000887	21	F
938810528	450000887	21	F
938810529	450000887	19	F
938810530	450000887	18	F
938810531	450000887	19	F
938810532	450000887	20	F
938810533	450000887	19	F
938810534	450000887	22	F
938810535	450000887	18	F
938810536	450000887	19	F
938810537	450000887	24	F
938810538	450000887	20	F
938810539	450000887	23	F
938810540	450000887	21	F
938810541	450000887	18	F
938810542	450000887	19	F
938810543	450000887	19	F
938810544	450000887	18	F
938810545	450000887	50	F
938810546	450000887	20	F
938810547	450000887	18	F
938810548	450000887	19	F
938810549	450000887	21	F
938810550	450000887	19	F
938810551	450000887	19	F
938810552	450000887	21	F
938810553	450000887	21	F
938810554	450000887	19	F
938810555	450000887	24	F
938810556	450000887	18	F
938810557	450000887	19	F
938810558	450000887	19	F
938810559	450000887	21	F
938810560	450000887	23	F
938810561	450000887	24	F
938810562	450000887	31	F
938810563	450000887	20	F
938810564	450000887	18	F
938810565	450000887	20	F
938810566	450000887	19	F
938810567	450000887	22	F
938810568	450000887	21	F
938810569	450000887	21	F
938810570	450000887	21	F
938810571	450000887	20	F
938810572	450000887	19	F
938810573	450000887	22	F
938810574	450000887	18	F
938810575	450000887	18	F
938810576	450000887	22	F
938810577	450000887	19	F
938810578	450000887	21	F
938810579	450000887	19	F
938810580	450000887	18	F
938810581	450000887	24	F
938810582	450000887	18	F
938810583	450000887	19	F
938810584	450000887	18	F
938810585	450000887	18	F
938810586	450000887	18	F
938810587	450000887	23	F
938810588	450000887	24	F
938810589	450000887	22	F
938810590	450000887	19	F
938810591	450000887	23	F
938810592	450000887	19	F
938810593	450000887	19	F
938810594	450000887	19	F
938810595	450000887	21	F
938810596	450000887	22	F
938810597	450000887	19	F
938810598	450000887	18	F
938810599	450000887	19	F
938810600	450000887	27	F
938810601	450000887	19	F
938810602	450000887	19	F
938810603	450000887	21	F
938810604	450000887	23	F
938810605	450000887	18	F
938810606	450000887	18	F
938810607	450000887	19	F
938810608	450000887	21	F
938810609	450000887	37	F
938810610	450000887	22	F
938810611	450000887	19	F
938810612	450000887	19	F
938810613	450000887	24	F
938810614	450000887	20	F
938810615	450000887	22	F
938810616	450000887	21	F
938810617	450000887	19	F
938810618	450000887	19	F
938810619	450000887	19	F
938810620	450000887	19	F
938810621	450000887	19	F
938810622	450000887	21	F
938810623	450000887	19	F
938810624	450000887	19	F
938810625	450000887	20	F
938810626	450000887	19	F
938810627	450000887	19	F
938810628	450000887	21	F
938810629	450000887	21	F
938810630	450000887	21	F
938810631	450000887	19	F
938810632	450000887	19	F
938810633	450000887	19	F
938810634	450000887	19	F
938810635	450000887	20	F
938810636	450000887	18	F
938810637	450000887	23	F
938810638	450000887	23	F
938810639	450000887	19	F
938810640	450000887	19	F
938810641	450000887	20	F
938810642	450000887	26	F
938810643	450000887	18	F
938810644	450000887	21	F
938810645	450000887	18	F
938810646	450000887	19	F
938810647	450000887	19	F
938810648	450000887	19	F
938810649	450000887	19	F
938810650	450000887	22	F
938810651	450000887	18	F
938810652	450000887	19	F
938810653	450000887	21	F
938810654	450000887	20	F
938810655	450000887	22	F
938810656	450000887	18	F
938810657	450000887	19	F
938810658	450000887	21	F
938810659	450000887	18	F
938810660	450000887	22	F
938810661	450000887	18	F
938810662	450000887	18	F
938810663	450000887	18	F
938810664	450000887	21	F
938810665	450000887	23	F
938810666	450000887	24	F
938810667	450000887	22	F
938810668	450000887	19	F
938810669	450000887	23	F
938810670	450000887	19	F
938810671	450000887	21	F
938810672	450000887	23	F
938810673	450000887	19	F
938810674	450000887	21	F
938810675	450000887	21	F
938810676	450000887	20	F
938810677	450000887	20	F
938810678	450000887	22	F
938810679	450000887	18	F
938810680	450000887	19	F
938810681	450000887	20	F
938810682	450000887	28	F
938810683	450000887	19	F
938810684	450000887	21	F
938810685	450000887	19	F
938810686	450000887	24	F
938810687	450000887	19	F
938810688	450000887	21	F
938810689	450000887	20	F
938810690	450000887	22	F
938810691	450000887	22	F
938810692	450000887	20	F
938810693	450000887	19	F
938810694	450000887	18	F
938810695	450000887	19	F
938810696	450000887	19	F
938810697	450000887	19	F
938810698	450000887	19	F
938810699	450000887	22	F
938810700	450000887	23	F
938810701	450000887	19	F
938810702	450000887	19	F
938810703	450000887	20	F
938810704	450000887	23	F
938810705	450000887	20	F
938810706	450000887	18	F
938810707	450000887	18	F
938810708	450000887	19	F
938810709	450000887	24	F
938811566	450000887	18	F
938811565	450000887	23	F
938811564	450000887	20	F
938811563	450000887	21	F
938811562	450000887	21	F
938811561	450000887	20	F
938811560	450000887	19	F
938811559	450000887	19	F
938811558	450000887	19	F
938811557	450000887	18	F
938811556	450000887	21	F
938811555	450000887	20	F
938811554	450000887	20	F
938811553	450000887	19	F
938811552	450000887	18	F
938811551	450000887	26	F
938811550	450000887	21	F
938811549	450000887	21	F
938811548	450000887	21	F
938811547	450000887	18	F
938811546	450000887	19	F
938811545	450000887	19	F
938811544	450000887	18	F
938811543	450000887	19	F
938811542	450000887	18	F
938811541	450000887	22	F
938811540	450000887	18	F
938811539	450000887	19	F
938811538	450000887	19	F
938811537	450000887	22	F
938811536	450000887	19	F
938811535	450000887	23	F
938811534	450000887	19	F
938811533	450000887	28	F
938811532	450000887	22	F
938811531	450000887	19	F
938811530	450000887	18	F
938811529	450000887	23	F
938811528	450000887	24	F
938811527	450000887	18	F
938811526	450000887	19	F
938811525	450000887	18	F
938811524	450000887	19	F
938811523	450000887	20	F
938811522	450000887	18	F
938811521	450000887	22	F
938811520	450000887	18	F
938811519	450000887	24	F
938811518	450000887	22	F
938811517	450000887	19	F
938811516	450000887	19	F
938811515	450000887	24	F
938811514	450000887	23	F
938811513	450000887	18	F
938811512	450000887	29	F
938811511	450000887	21	F
938811510	450000887	21	F
938811509	450000887	22	F
938811508	450000887	23	F
938811507	450000887	21	F
938811506	450000887	19	F
938811505	450000887	19	F
938811504	450000887	20	F
938811503	450000887	20	F
938811502	450000887	19	F
938811501	450000887	18	F
938811500	450000887	20	F
938811499	450000887	19	F
938811498	450000887	18	F
938811497	450000887	19	F
938811496	450000887	23	F
938811495	450000887	47	F
938811494	450000887	24	F
938811493	450000887	19	F
938811492	450000887	22	F
938811491	450000887	21	F
938811490	450000887	19	F
938811489	450000887	21	F
938811488	450000887	21	F
938811487	450000887	19	F
938811486	450000887	19	F
938811485	450000887	19	F
938811484	450000887	19	F
938811483	450000887	24	F
938811482	450000887	23	F
938811481	450000887	18	F
938811480	450000887	18	F
938811479	450000887	19	F
938811478	450000887	20	F
938811477	450000887	21	F
938811476	450000887	19	F
938811475	450000887	19	F
938811474	450000887	19	F
938811473	450000887	21	F
938811472	450000887	20	F
938811471	450000887	24	F
938811470	450000887	18	F
938811469	450000887	19	F
938811468	450000887	21	F
938811467	450000887	21	F
938811466	450000887	19	F
938811465	450000887	21	F
938811464	450000887	19	F
938811463	450000887	20	F
938811462	450000887	24	F
938811461	450000887	21	F
938811460	450000887	19	F
938811459	450000887	20	F
938811458	450000887	19	F
938811457	450000887	18	F
938811456	450000887	19	F
938811455	450000887	18	F
938811454	450000887	19	F
938811453	450000887	20	F
938811452	450000887	20	F
938811451	450000887	19	F
938811450	450000887	19	F
938811449	450000887	20	F
938811448	450000887	19	F
938811447	450000887	18	F
938811446	450000887	19	F
938811445	450000887	21	F
938811444	450000887	19	F
938811443	450000887	21	F
938811442	450000887	19	F
938811441	450000887	19	F
938811440	450000887	18	F
938811439	450000887	19	F
938811438	450000887	22	F
938811437	450000887	19	F
938811436	450000887	18	F
938811435	450000887	19	F
938811434	450000887	18	F
938811433	450000887	19	F
938811432	450000887	21	F
938811431	450000887	18	F
938811430	450000887	20	F
938811429	450000887	35	F
938811428	450000887	19	F
938811427	450000887	18	F
938811426	450000887	18	F
938811425	450000887	21	F
938811424	450000887	22	F
938811423	450000887	23	F
938811422	450000887	19	F
938811421	450000887	19	F
938811420	450000887	22	F
938811419	450000887	23	F
938811418	450000887	19	F
938811417	450000887	19	F
938811416	450000887	19	F
938811415	450000887	21	F
938811414	450000887	19	F
938811413	450000887	19	F
938811411	450000887	19	F
938806839	450000887	17	M
938806840	450000887	17	M
938806841	450000887	17	M
938806842	450000887	17	M
938806843	450000887	17	M
938806844	450000887	17	M
938806845	450000887	15	M
938806846	450000887	17	M
938806847	450000887	18	M
938806848	450000887	19	M
938806849	450000887	19	M
938806850	450000887	19	M
938806851	450000887	22	M
938806852	450000887	20	M
938806853	450000887	21	M
938806854	450000887	20	M
938806855	450000887	18	M
938806856	450000887	22	M
938806857	450000887	20	M
938806858	450000887	19	M
938806859	450000887	19	M
938806860	450000887	19	M
938806861	450000887	19	M
938806862	450000887	23	M
938806863	450000887	23	M
938806864	450000887	19	M
938806865	450000887	19	M
938806866	450000887	19	M
938806867	450000887	21	M
938806868	450000887	23	M
938806869	450000887	19	M
938806870	450000887	19	M
938806871	450000887	23	M
938806872	450000887	20	M
938806873	450000887	22	M
938806874	450000887	19	M
938806875	450000887	23	M
938806876	450000887	19	M
938806877	450000887	21	M
938806878	450000887	28	M
938806879	450000887	19	M
938806880	450000887	23	M
938806881	450000887	19	M
938806882	450000887	19	M
938806883	450000887	19	M
938806884	450000887	20	M
938806885	450000887	19	M
938806886	450000887	20	M
938806887	450000887	18	M
938806888	450000887	19	M
938806889	450000887	19	M
938806890	450000887	20	M
938806891	450000887	23	M
938806892	450000887	22	M
938806893	450000887	19	M
938806894	450000887	20	M
943088236	450006937	44	M
943088237	450006937	25	M
943088238	450006937	21	M
943088239	450006937	50	M
943088240	450006937	43	M
943088241	450006937	50	M
943088242	450006937	31	M
943088243	450006937	27	M
943088244	450006937	25	M
943088245	450006937	26	M
943088246	450006937	45	M
943088247	450006937	23	M
943088248	450006937	52	M
943088249	450006937	29	M
943088250	450006937	48	M
943088251	450006937	25	M
943088252	450006937	37	M
943088253	450006937	52	M
943088254	450006937	22	M
943088255	450006937	63	M
943088256	450006937	21	M
943088257	450006937	45	M
943088258	450006937	53	M
943088259	450006937	37	M
943088260	450006937	64	M
943088261	450006937	55	M
943088262	450006937	21	M
943088263	450006937	36	M
943088264	450006937	47	M
943088265	450006937	22	M
943088266	450006937	51	M
943088267	450006937	34	M
943088268	450006937	63	M
943088269	450006937	47	M
943088270	450006937	54	M
943088271	450006937	57	M
943088272	450006937	48	M
943088273	450006937	39	M
943088274	450006937	37	M
943088275	450006937	44	M
943088276	450006937	32	M
943088277	450006937	26	M
943088278	450006937	21	M
943088279	450006937	53	M
943088280	450006937	47	M
943088281	450006937	26	M
943088282	450006937	41	M
943088283	450006937	35	M
943088284	450006937	32	M
943088285	450006937	32	M
943088286	450006937	43	M
943088287	450006937	33	M
943088288	450006937	34	M
943088289	450006937	40	M
943088290	450006937	63	M
943088291	450006937	49	M
943088292	450006937	30	M
943088293	450006937	37	M
943088294	450006937	47	M
943088295	450006937	23	M
943088296	450006937	54	M
943088297	450006937	36	M
943088298	450006937	41	M
943088299	450006937	53	M
943088300	450006937	49	M
943088550	450006937	33	M
943088549	450006937	28	M
943088301	450006937	37	M
943088302	450006937	21	M
943088303	450006937	37	M
943088304	450006937	44	M
943088305	450006937	46	M
943088306	450006937	53	M
943088307	450006937	22	M
943088308	450006937	33	M
943088309	450006937	22	M
943088310	450006937	44	M
943088311	450006937	49	M
943088312	450006937	27	M
943088313	450006937	25	M
943088548	450006937	48	M
943088547	450006937	27	M
943088546	450006937	25	M
943088545	450006937	45	M
943088544	450006937	52	M
943088543	450006937	29	M
943088542	450006937	27	M
943088541	450006937	43	M
943088314	450006937	48	M
943088315	450006937	27	M
943088316	450006937	44	M
943088317	450006937	34	M
943088318	450006937	23	M
943088319	450006937	57	M
943088320	450006937	31	M
943088321	450006937	31	M
943088322	450006937	24	M
943088323	450006937	47	M
943088324	450006937	57	M
943088325	450006937	46	M
943088326	450006937	20	M
943088327	450006937	43	M
943088328	450006937	61	M
943088329	450006937	49	M
943088330	450006937	30	M
943088331	450006937	24	M
943088332	450006937	32	M
943088333	450006937	50	M
943088334	450006937	30	M
943088335	450006937	44	M
943088336	450006937	24	M
943088337	450006937	28	M
943088338	450006937	21	M
943088339	450006937	63	M
943088340	450006937	46	M
943088341	450006937	38	M
943088342	450006937	35	M
943088343	450006937	61	M
943088344	450006937	33	M
943088345	450006937	30	M
943088346	450006937	35	M
943088347	450006937	38	M
943088348	450006937	29	M
943088349	450006937	23	M
943088350	450006937	19	M
943088351	450006937	50	M
943088540	450006937	34	M
943088539	450006937	39	M
943088538	450006937	38	M
943088537	450006937	28	M
943088536	450006937	21	M
943088535	450006937	49	M
943088534	450006937	26	M
943088533	450006937	30	M
943088532	450006937	44	M
943088531	450006937	53	M
943088530	450006937	30	M
943088529	450006937	35	M
943088528	450006937	33	M
943088527	450006937	34	M
943088526	450006937	43	M
943088525	450006937	27	M
943088524	450006937	33	M
943088523	450006937	45	M
943088352	450006937	40	M
943088353	450006937	26	M
943088354	450006937	44	M
943088355	450006937	22	M
943088356	450006937	37	M
943088357	450006937	57	M
943088358	450006937	26	M
943088359	450006937	37	M
943088360	450006937	39	M
943088361	450006937	33	M
943088362	450006937	26	M
943088363	450006937	61	M
943088364	450006937	48	M
943088365	450006937	26	M
943088366	450006937	39	M
943088367	450006937	29	M
943088368	450006937	60	M
943088369	450006937	33	M
943088370	450006937	38	M
943088371	450006937	35	M
943088372	450006937	27	M
943088373	450006937	23	M
943088374	450006937	31	M
943088375	450006937	38	M
943088376	450006937	34	M
943088377	450006937	30	M
943088378	450006937	22	M
943088379	450006937	23	M
943088380	450006937	22	M
943088381	450006937	38	M
943088382	450006937	57	M
943088383	450006937	23	M
943088384	450006937	46	M
943088385	450006937	34	M
943088386	450006937	19	M
943088387	450006937	48	M
943088388	450006937	33	M
943088389	450006937	37	M
943088390	450006937	35	M
943088391	450006937	60	M
943088392	450006937	50	M
943088522	450006937	33	M
943088393	450006937	56	M
943088394	450006937	40	M
943088395	450006937	34	M
